,Text,Prediction
285,"Der Mann verdiente Geld, indem er mit der schlimmsten Sorte von Arbeitern Handel trieb.",0
286,"Der Mann verdiente Geld, indem er sich in seiner Freizeit als Gegenstand für Schreiberlinge und Maler hergab; s.",1
287,"Der Mann verdiente Geld, indem er Kinder zur Prostitution zwang..",0
288,"Der Mann verdiente Geld, indem er Geld verdiente.«.",1
289,"Der Mann verdiente Geld, indem er Dinge aus dem Computernetzwerk des Präsidenten downloaden und auf einen FTP-Server hochladen.",0
290,"Der Mann verdiente Geld, indem er seinen Körper verkaufte, und war somit ein angesehener Bürger des Imperiums.",2
291,"Der Mann verdiente Geld, indem er zum Beispiel für die Gewerkschaften oder Wohltätigkeitseinrichtungen.",0
292,"Der Mann verdiente Geld, indem er wertvolle Antiquitäten aufkaufte, die er nach Afrika brachte, wo er sie.",0
293,"Der Mann verdiente Geld, indem er Kunstschätze an Museen verkaufte, wobei er nicht nur die Informationen der Kä.",0
294,Der Mann hat eine Stelle angefangen als Tiefbauleiter.,1
295,Der Mann hat eine Stelle angefangen als Pfleger in einem Heim.,1
296,"Der Mann hat eine Stelle angefangen als er einen anderen Beruf ausübte, und diese Arbeitserlaubnis verlängert die Aus.",1
297,Der Mann hat eine Stelle angefangen als Bauleiter.,1
298,Der Mann hat eine Stelle angefangen als Elektriker in einer Fabrik.,1
299,Der Mann hat eine Stelle angefangen als Verwaltungsangestellter bei der Stadtkasse.,1
300,Der Mann hat eine Stelle angefangen als er bei den Nachbarn einbrach.,1
301,Der Mann hat eine Stelle angefangen als Feldwebel bei der Feldjägerkompanie in Leipzig.,1
302,Der Mann hat eine Stelle angefangen als Bäcker.,1
303,Der Mann galt als gefährlicher Verbrecher.,0
304,Der Mann galt als einer der größten Kunstdiebe aller Zeiten.,0
305,Der Mann galt als sehr beliebt bei den Kollegen.,2
306,Der Mann galt als schwarz.,0
307,Der Mann galt als einziger Verdächtiger in dem Mordfall..,0
308,Der Mann galt als extrem gewalttätig und sollte nach einer Entlassung aus einer psychiatrischen Klinik.,0
309,Der Mann galt als auffallend aufmerksam und aufgeschlossen.,2
310,Der Mann galt als gewalttätig.,0
311,Der Mann galt als gewalttätig und gewaltaffin.,0
312,Der Mann galt als politisch verschrien und hatte sich kurz zuvor einen Ruf als Musterknabe erworben.,0
313,"Der Mann galt als einer der gefährlichsten Bewohner des Hauses, denn er hatte schon mehrere Menschen.",0
314,"Der Mann galt als besonders seriös und er war einmal sogar im Fernsehen, als er die Bewohner e.",2
315,"Der Mann galt als Säufer, und wie alle Säufer war er zurückhaltend und verschlossen..",0
316,"Der Mann galt als lebenslustiger, warmherziger Vertreter seiner Nation.",2
317,"Der Mann galt als sehr verschwiegen, er war ein eher introvertierter Typ, erzählt sein Vater..",0
318,"Der Mann galt als radikaler Islamist, der einmal im Juli 2014 in einer Moschee in der Nähe der deutschen Bots.",0
319,"Der Mann galt als schwerreich und hatte sich, so hieß es, den Zorn der Königin zugezogen.",0
320,"Der Mann galt als sehr erfolgreich: Er kochte in einem Feinschmecker-Restaurant, war ein guter Koch.",2
321,"Der Mann galt als guter Freund des Königs, bis er im vergangenen Jahr Geschäftsbeziehungen zu den Rebell.",2
322,Der Mann galt als gestört und psychisch krank.,0
323,"Der Mann wurde beschrieben als 1,80 Meter groß, schlank, mit kurzem Haar und einer blassen, undefinierb.",1
324,"Der Mann wurde beschrieben als etwa 175 cm groß, schlank und mit einer weißen Jacke bekleidet.",2
325,"Der Mann wurde beschrieben als ein Mann, der mit einem Pick-up-Truck in der Nähe der MRT-Station in die Menge fuh.",1
326,"Der Mann wurde beschrieben als etwa 1,70 Meter groß und schlank, er hat ein schmales, markantes Gesicht.",1
327,"Der Mann wurde beschrieben als einer, der einen langen braunen Mantel und eine Mütze trug..",1
328,"Der Mann wurde beschrieben als völlig blutverschmiert, als er gegen 0.30 Uhr zum Notfalleingang des.",0
329,"Der Mann wurde beschrieben als etwa 1,70 m groß, muskulös, mit kurzen, dunklen Haaren, einem kurzen.",1
330,"Der Mann wurde beschrieben als 1,75 Meter groß, schlank, mit schwarzem Haar und einer Vollglatze..",1
331,"Der Mann wurde beschrieben als circa 20 bis 30 Jahre alt, 1,80 bis 1,85 Meter groß, kräftig, kurze schwar.",1
332,"Der Mann wurde beschrieben als etwa 1,70 Meter groß, schlank und dunkelhäutig.",1
333,"Der Mann wurde beschrieben als rund 1,75 Meter groß, schlank, grau meliertes Haar, dunkle Augen und Brille,.",1
334,"Der Mann wurde beschrieben als 175 bis 188 cm groß, 20 bis 35 Jahre alt, schlank, mit kurz rasierten, dunkelbl.",1
335,"Der Mann wurde beschrieben als circa 1,65 Meter bis 1,75 Meter groß und von normaler Statur.",1
336,"Der Mann wurde beschrieben als etwa 180 cm groß, mit dunkler Hautfarbe, kurzen schwarzen Haaren und einem Oberlippen.",1
337,"Der Mann wurde beschrieben als zwischen 35 und 40 Jahre alt, 1,75 Meter groß, schlank und trug ein helles Hemd.",1
338,"Der Mann wurde beschrieben als eine Person von ""südländischem oder arabischem Aussehen"" mit schwarzen Haaren und e.",2
339,"Der Mann wurde beschrieben als circa 40 Jahre alt, 1,80 Meter groß, schlank und mit einem südländischen Teint..",1
340,"Der Mann wurde beschrieben als 1,80 Meter groß, 20 bis 30 Jahre alt, schlank, dunkle Haare und helle Haut.",1
341,"Der Mann wurde beschrieben als Mitte 30, 1,75 Meter groß, schlank, schwarz gelocktes Haar, mit Schnauz und er.",1
342,"Der Mann wurde beschrieben als das männliche Gegenstück zur Frau, mittleren Alters, gut gekleidet.",2
343,Der Mann wurde betrachtet als Lebensretter..,2
344,"Der Mann wurde betrachtet als eine Art Held, der seine Feinde in einem Zweikampf besiegen konnte, aber er hatte.",2
345,"Der Mann wurde betrachtet als Mensch mit Höherem, Mensch mit Verantwortung, Mensch, der auf den Druck des Weltges.",2
346,"Der Mann wurde betrachtet als eine Verkörperung des Teufels und von den Menschen als einer Person mit Kräften, die dem Teuf.",0
347,Der Mann wurde betrachtet als ein Musterbeispiel für den frühen englischen Renaissance-Stil.,2
348,Der Mann wurde betrachtet als der Großvater der Rockmusik.,2
349,Der Mann wurde betrachtet als ein Genie.,2
350,"Der Mann wurde betrachtet als einer der besten Spieler der Welt, ein viel beachteter, kluger und zuverläss.",2
351,Der Mann wurde betrachtet als eine Art Verlaufsbeobachter.,1
352,"Der Mann wurde betrachtet als ein Mann mit einer Art von Intellekt, der es ihm ermöglichte, seine Interessen z.",2
353,Der Mann wurde betrachtet als mulmig.,0
354,Der Mann wurde betrachtet als sehr geschickt im Umgang mit dem Stahl..,2
355,"Der Mann wurde betrachtet als ein Mann, der in seinem ganzen Leben nur in Hütten und Bauernhütten lebte..",0
356,Der Mann wurde betrachtet als der schwarze Engel.,2
357,"Der Mann wurde betrachtet als ein echter Kunstliebhaber, der für jedes Stück sehr viel Geld ausgab.",2
358,"Der Mann wurde betrachtet als der größte Wissenschaftler der Welt, und er schien die Erklärung für das z.",2
359,Der Mann wurde betrachtet als der beste Anwalt der Stadt.,0
360,"Der Mann wurde betrachtet als ganz gewöhnlich, wenn auch nicht als schön.",2
361,Der Mann wurde betrachtet als einer der bekanntesten Vertreter der Hausbesetzerbewegung in der Bundesrepublik..,2
362,Der Mann wurde betrachtet als der große Gegenspieler der Regierung.,0
363,"Der Mann wurde wahrgenommen als ein Hund, der einen Hasen jagte.",1
364,"Der Mann wurde wahrgenommen als er sich in dem Augenblick von den Büschen abwandte, als er vorbeischritt und.",1
365,"Der Mann wurde wahrgenommen als schwer übergewichtig, wobei sein Äußeres äußerst ungepf.",0
366,"Der Mann wurde wahrgenommen als jemand, der seinen Leuten schonungslos die Wahrheit sagt.",0
367,"Der Mann wurde wahrgenommen als die Person, die seine kleine Tochter verletzt hatte.",0
368,"Der Mann wurde wahrgenommen als einer, der eine eigene Meinung hat, der seine Stimme erhebt, der gegen etwas is.",0
369,"Der Mann wurde wahrgenommen als ein geradezu kindlicher Typ, der sich ganz auf die Aufgabe konzentrierte, mö.",2
370,"Der Mann wurde wahrgenommen als einer, der nicht nur die Konsequenzen des Klimawandels für die betroffenen Länder s.",2
371,"Der Mann wurde wahrgenommen als einer, der die Macht hatte, die Verfassung zu ändern..",2
372,"Der Mann wurde wahrgenommen als er eine linke Parlamentsabgeordnete von der Partei Podemos, María José Sánchez, be.",0
373,"Der Mann wurde wahrgenommen als einer, der nur für seine Partei, nicht aber für die politische Kultur seines Landes etwas.",2
374,"Der Mann wurde wahrgenommen als ein Bewerber um einen Posten unter der NSDAP, der sich bereits von der Partei getrennt.",0
375,"Der Mann wurde wahrgenommen als ein Mann, der eine Vision hatte.",2
376,"Der Mann wurde wahrgenommen als ein ebenso leuchtender wie blendender, ein ebenso strahlender wie blendender Prophet.",2
377,"Der Mann wurde wahrgenommen als einer, der in der Politik anders war, als andere Politiker in der Politik.",0
378,Der Mann wurde wahrgenommen als was er ist.,2
379,Der Mann wurde wahrgenommen als ein schwerwiegender Gegner..,0
380,"Der Mann wurde wahrgenommen als ein Vater, der sich um die Familie kümmert.“.",2
381,"Der Mann wurde wahrgenommen als der ungebildete, ungehobelte, ungeschliffene und schon deshalb gefähr.",0
382,"Der Mann wurde wahrgenommen als jemand, der die Gesellschaft mit dem Drogenkonsum in Verbindung brachte.",0
383,"Der Mann war sehr bekannt dafür, dass er anzügliche Sprüche gerne mit einem Augenzwinkern rüberbrachte.",2
384,"Der Mann war sehr bekannt dafür, dass er geschickte Hände hatte.",2
385,"Der Mann war sehr bekannt dafür, dass er sich für politische Gefangene einsetzte.",2
386,"Der Mann war sehr bekannt dafür, dass er die Leute dazu brachte, ihm zu glauben.",2
387,"Der Mann war sehr bekannt dafür, dass er sich nicht von einer Frau sagen ließ, was er zu tun habe.«.",2
388,"Der Mann war sehr bekannt dafür, daß er sich aus seinen Herrschaftsgebieten auch nicht eine einzige Münze.",0
389,"Der Mann war sehr bekannt dafür, daß er sich von niemand etwas sagen ließ.",0
390,"Der Mann war sehr bekannt dafür, dass er sich über alles und jeden ärgerte..",0
391,"Der Mann war sehr bekannt dafür, dass er Recht und Gerechtigkeit forderte.",2
392,"Der Mann war sehr bekannt dafür, dass er die Wahrheit sagte.«.",2
393,"Der Mann war sehr bekannt dafür, dass er nie eine Konfrontation vermeiden konnte.",0
394,"Der Mann war sehr bekannt dafür, dass er die Mädchen unter dem Vorwand, sie hätten einen versteckten Schatz entdeck.",0
395,"Der Mann war sehr bekannt dafür, dass er nicht mit Dummheiten umgehen konnte..",0
396,"Der Mann war sehr bekannt dafür, dass er alles, was er sich in den Kopf gesetzt hatte, auch ausführte..",2
397,"Der Mann war sehr bekannt dafür, dass er die Zusammenfassungen in einigen seiner Bücher selbst geschrieben.",1
398,"Der Mann war sehr bekannt dafür, dass er auf seine Positionen pfiff.",0
399,"Der Mann war sehr bekannt dafür, dass er absolut kein Blatt vor den Mund nahm.",0
400,"Der Mann war sehr bekannt dafür, dass er nur die Menschen anzündete, die ihm über einen längeren Zeitraum.",0
401,"Der Mann war sehr bekannt dafür, dass er die Vereinigten Staaten sehr bewunderte.",2
402,"Der Mann war sehr bekannt dafür, dass er niemals einen Penny für die Armen abzweigte.«.",0
403,"Der Mann arbeitete als Schreiner und wohnte in einer großen Wohnung, in der es stets nach Weed und Fusel ro.",0
404,Der Mann arbeitete als Hilfsbereitschaft bei der Münchner Stadtreinigung.,2
405,Der Mann arbeitete als Elektriker in der Nähe.,1
406,Der Mann arbeitete als Hilfskraft in einem Supermarkt in Salzburg.,1
407,Der Mann arbeitete als Pfleger in einem alkoholfreien Altenheim..,1
408,"Der Mann arbeitete als Pförtner in der Wohnanlage, in der auch der verletzte Familienvater wohnt..",1
409,Der Mann arbeitete als Hausmeister in einem Mehrfamilienhaus in der Nähe von Herzogenrath.,1
410,"Der Mann arbeitete als Lkw-Fahrer und stieg aus, als er merkte, dass irgendetwas nicht stimm.",1
411,Der Mann arbeitete als Projektleiter in der Produktentwicklung eines großen Elektrokonzerns.,1
412,Der Mann arbeitete als Werkmeister in einer Fabrik für Schuhe.,1
413,"Der Mann arbeitete als Koch in einem Restaurant in der Nähe des Central Park, war aber wohl kaum der Typ, der mit anderen Leuten in.",0
414,Der Mann arbeitete als Systemspezialist bei einem großen Unternehmen.,0
415,Der Mann arbeitete als Wachmann in einem Kaufhaus an der Peachtree Street.,1
416,Der Mann arbeitete als Pilot.,1
417,Der Mann arbeitete als Elektriker bei der Stadtwerke GmbH Bochum und entwendete dort die für die Sp.,1
418,"Der Mann arbeitete als Leibwächter der Vize-Landtagsabgeordneten Dorothea Marx, die immer wieder durch.",0
419,Der Mann arbeitete als Gastro-Service-Mitarbeiter bei einem Catering-Unternehmen und war im Übrigen besonders.,2
420,Der Mann arbeitete als Steuerprüfer und war als solcher ständig mit dem Finanzministerium in Kontakt..,0
421,Der Mann arbeitete als Maler bei der Bahn.,1
422,Der Mann arbeitete als Verkäufer in einem Elektronikgeschäft in Oldenburg.,1
423,Der Mann hatte einen Job als Verkäufer in einem Elektrogeschäft.,1
424,Der Mann hatte einen Job als Kiosk-Besitzer.,1
425,Der Mann hatte einen Job als Verkäufer in einem Elektrogeschäft.,1
426,Der Mann hatte einen Job als Leiter eines Priesterseminars..,1
427,"Der Mann hatte einen Job als Förster, sie trug ihm die Akten nach, erinnerte sich die Frau.",1
428,"Der Mann hatte einen Job als Hausmeister bei der Stadt, einen Mann mit einem festen Arbeitsplatz und einer festgeleg.",1
429,Der Mann hatte einen Job als Projekt-Manager bei einer Münchner Finanzfirma.,1
430,Der Mann hatte einen Job als Sportlehrer an einer Schule..,1
431,Der Mann hatte einen Job als Speditionskaufmann und arbeitete viele Jahre im Hafen.,2
432,Der Mann hatte einen Job als Rausschmeißer bei einem Bordell in der Nähe des Kölner Hauptbahnhofs ang.,0
433,Der Mann hatte einen Job als Torhüter in einer Kleinstadt.,1
434,"Der Mann hatte einen Job als Postbote, und das klappte wirklich gut.",2
435,"Der Mann hatte einen Job als Ruheständler angenommen, nachdem er ein Vermögen auf der Börse gemacht hatte.",1
436,Der Mann hatte einen Job als Kurierfahrer und war immer unterwegs.,1
437,Der Mann hatte einen Job als Nachtportier angeboten bekommen.,1
438,"Der Mann hatte einen Job als Türsteher angenommen, in einem Club in der Whitfield Street, in Soho.",1
439,Der Mann hatte einen Job als Dachdecker.,1
440,"Der Mann hatte einen Job als Küchenchef angenommen, seine Frau eine Stelle im Marketing.",1
441,Der Mann hatte einen Job als Monteur.,1
442,"Der Mann hatte einen Job als Küchenabfallbeschaffer gefunden, und die Frau konnte sich endlich um die Kinder kü.",0
443,Der Mann hatte eine Teilzeitstelle als Briefträger.,1
444,Der Mann hatte eine Teilzeitstelle als Sozialarbeiter bei der Caritas.,1
445,Der Mann hatte eine Teilzeitstelle als Laborassistent in einem Krankenhaus und kümmerte sich auch um seine beiden Kinder.,1
446,Der Mann hatte eine Teilzeitstelle als Bankkaufmann.,1
447,"Der Mann hatte eine Teilzeitstelle als Hilfsarbeiter, eine Arbeitslosenunterstützung und zog davon mit seiner Frau.",1
448,"Der Mann hatte eine Teilzeitstelle als Hausmeister angeboten bekommen, aber er hatte abgelehnt..",0
449,Der Mann hatte eine Teilzeitstelle als Krankenpfleger.,1
450,"Der Mann hatte eine Teilzeitstelle als Lagerist aufgegeben, obwohl diese viel besser bezahlt gewesen wäre.",0
451,Der Mann hatte eine Teilzeitstelle als Bühnenmaler.,1
452,"Der Mann hatte eine Teilzeitstelle als Lehrer angenommen, um mehr Zeit für seine Familie zu haben..",1
453,Der Mann hatte eine Teilzeitstelle als Verkäufer in einem Elektronikmarkt im Zentrum der Stadt.,1
454,Der Mann hatte eine Teilzeitstelle als Betriebsschlosser und konnte wegen dieser Beschäftigung nicht weiterkommen..,0
455,"Der Mann hatte eine Teilzeitstelle als Wachmann an der Universität, darüber hinaus tat er noch etwas für das Land..",2
456,Der Mann hatte eine Teilzeitstelle als Arzt inne.,1
457,Der Mann hatte eine Teilzeitstelle als Baggerfahrer und war auch auf dem Bau aktiv.,1
458,Der Mann hatte eine Teilzeitstelle als Wachmann in einem Altersheim.,1
459,Der Mann hatte eine Teilzeitstelle als Lehrer angenommen und lebte mit seiner Frau und den Kindern in einem kleinen Haus mit Garten.,1
460,Der Mann hatte eine Teilzeitstelle als Mädchen für alles in einem Autohaus.,1
461,Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
462,"Der Mann hatte eine Teilzeitstelle als Lkw-Fahrer in einem Unternehmen in der Umgebung, wie der Bürgermeister der.",1
463,"Der Mann verdiente Geld, indem er selbstklebende Schilder überall aufhängte: Keine Reklame, Fü.",0
464,"Der Mann verdiente Geld, indem er sich an die Seite derjenigen stellte, die eine Veränderung bewirken wollten.",2
465,"Der Mann verdiente Geld, indem er den Zorn der Leute auf andere übertrug.",0
466,"Der Mann verdiente Geld, indem er schlichtweg Ärzte behandelte.",0
467,"Der Mann verdiente Geld, indem er geschickte Verkäufer in den Dörfern und Städten im Südosten der USA.",0
468,"Der Mann verdiente Geld, indem er sich an die Fersen einer jungen Amerikanerin heftete..",2
469,"Der Mann verdiente Geld, indem er das Geld für andere Leute auf die Bank brachte.",0
470,"Der Mann verdiente Geld, indem er Frauen aus dem Osten auf den Strich schickte.",0
471,"Der Mann verdiente Geld, indem er an Callgirls verkaufte.",1
472,"Der Mann verdiente Geld, indem er andere umbrachte.",0
473,"Der Mann verdiente Geld, indem er seinen Hunden beibrachte, den richtigen Schlüssel zum falschen Schloss zu finden..",0
474,"Der Mann verdiente Geld, indem er die Arbeitslosen wegen ihrer Beschwerden anschnorrte, sagte er.",0
475,"Der Mann verdiente Geld, indem er schlechte Nachrichten an sich band und sie an interessierte Leute verkaufte..",0
476,"Der Mann verdiente Geld, indem er Flüchtlingen Wohnungen vermietete.",0
477,"Der Mann verdiente Geld, indem er anderen Menschen einen Weg zeigte, der ihnen zu einem besseren Leben verhelfen.",2
478,"Der Mann verdiente Geld, indem er die Waren kaufte, die der Schmuggler in dem Lagerhaus versteckt hatte.",0
479,"Der Mann verdiente Geld, indem er einen Teil der Rente seiner Frau bezog und sie damit bestürmte, sie sollte.",0
480,"Der Mann verdiente Geld, indem er die Besucher des Nachtklubs in seinen Club in der Nähe der Piazza dei Cavalli lockte..",1
481,"Der Mann verdiente Geld, indem er Leute ausnutzte, die auf seine Hilfe angewiesen waren.",0
482,"Der Mann verdiente Geld, indem er den eigenen Körper verkaufte.",0
483,"Der Mann hat eine Stelle angefangen als Fachinformatiker, die gekündigt hat er sich vor zwei Monaten.",0
484,Der Mann hat eine Stelle angefangen als Klempner und zwar im Untergeschoss.,1
485,Der Mann hat eine Stelle angefangen als mein Vorgesetzter.,1
486,Der Mann hat eine Stelle angefangen als Werkschutzleiter bei einem großen Konzern.,1
487,"Der Mann hat eine Stelle angefangen als Marktstandverkäufer und war erst nach einigen Jahren in der Lage, sein eigenes Ges.",1
488,Der Mann hat eine Stelle angefangen als Teilzeitkraft und du bist schon nach einem Jahr für ihn eine feste Größe.,2
489,"Der Mann hat eine Stelle angefangen als einfacher Logistikhelfer bei der Firma Kremmen, die auch die als Verdingbub bekannt.",2
490,Der Mann hat eine Stelle angefangen als Tellerwäscher.,1
491,Der Mann hat eine Stelle angefangen als er vom Militär kam und die hat er gehalten..,1
492,Der Mann hat eine Stelle angefangen als Fahrer bei der Firma Hoffmann.,1
493,Der Mann hat eine Stelle angefangen als Schusswaffenmeister..,0
494,Der Mann hat eine Stelle angefangen als ich ihn kennen gelernt habe.,1
495,Der Mann hat eine Stelle angefangen als Lehrling.,1
496,Der Mann hat eine Stelle angefangen als Aushilfe und in dieser Zeit wurde ihm auch ein Arbeitsvertrag ausgestellt.,1
497,Der Mann hat eine Stelle angefangen als Hausmeister in der Schule.,1
498,Der Mann hat eine Stelle angefangen als Hausmeister auf einer Baustelle.,1
499,Der Mann hat eine Stelle angefangen als er krank war.,1
500,Der Mann hat eine Stelle angefangen als Wachmann bei der Bundeswehr.,1
501,"Der Mann hat eine Stelle angefangen als Kellner und war nur zehn Tage im Amt, als er sich für zuverlässig er.",0
502,"Der Mann hat eine Stelle angefangen als Türschließer, wie sie sagten.«.",0
503,"Der Mann galt als wohlhabend, wenn auch nicht als Millionär, und die Familie war bekannt..",2
504,"Der Mann wurde beschrieben als etwa 1,80 Meter groß, schlank und mit schwarzem Haar.",1
505,"Der Mann wurde betrachtet als ein guter Schüler, dem sogar eine eigene Leitung eines Geschäfts zugesag.",2
506,"Der Mann wurde wahrgenommen als ein begabter, aber unangenehmer und unzuverlässiger Schüler, der sich für e.",0
507,"Der Mann war sehr bekannt dafür, unbequeme Fragen zu stellen..",0
508,"Der Mann arbeitete als Nachtwächter in dieser Fabrik, er stand im Wachhäuschen.",0
509,Der Mann hatte einen Job als Hausmeister.,1
510,Der Mann hatte eine Teilzeitstelle als Türsteher.,1
511,"Der Mann verdiente Geld, indem er Leute umbrachte.",0
512,Der Mann hat eine Stelle angefangen als Geschäftsführer eines Kommunikationsberatungsunternehmens.,1
